fact_key,video_sk,channel_sk,views_count,likes_count,dislikes_count,comments_count,engagement_rate,virtual_revenue,grab_date,_batch_id
245,245,-1,2624155,49000,1100,0,0.0191,5248.31,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
246,246,4577,1471670,7800,648,0,0.0057,2943.34,2019-11-21 18:08:57.703,run_initial_20260725_085047_7fde
247,247,2624,4493,50,9,0,0.0131,8.99,2019-11-14 02:21:25.330,run_initial_20260725_085047_7fde
248,248,-1,3804595,6600,2700,0,0.0024,7609.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
249,249,2035,5385139,20000,2600,0,0.0042,10770.28,2019-11-18 06:58:45.883,run_initial_20260725_085047_7fde
250,250,2187,2379,29,9,0,0.016,4.76,2019-11-13 10:48:33.093,run_initial_20260725_085047_7fde
251,251,11782,3504,55,19,0,0.0211,7.01,2019-11-13 22:48:39.537,run_initial_20260725_085047_7fde
252,252,13562,692028,24000,282,0,0.0351,1384.06,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
253,253,13408,622608,14000,301,0,0.023,1245.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
254,254,10273,31302,0,0,0,0.0,62.6,2019-11-13 22:41:18.083,run_initial_20260725_085047_7fde
255,255,12948,9996,34,16,0,0.005,19.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
256,256,9326,212349,1100,62,0,0.0055,424.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
257,257,10813,621976,9700,359,0,0.0162,1243.95,2019-11-20 15:39:12.283,run_initial_20260725_085047_7fde
258,258,1370,307560,647,62,0,0.0023,615.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
259,259,-1,280029,11000,290,0,0.0403,560.06,2019-11-19 04:38:37.777,run_initial_20260725_085047_7fde
260,260,4446,1775429,20000,855,0,0.0117,3550.86,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
261,261,-1,40613,231,20,0,0.0062,81.23,2019-11-18 11:22:51.407,run_initial_20260725_085047_7fde
262,262,9234,1364757,11000,1100,0,0.0089,2729.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
263,263,-1,10607160,137000,6500,0,0.0135,21214.32,2019-11-14 02:29:48.397,run_initial_20260725_085047_7fde
264,264,7307,354422,1500,116,0,0.0046,708.84,2019-11-21 18:43:50.623,run_initial_20260725_085047_7fde
265,265,7544,293864,4800,222,0,0.0171,587.73,2019-11-19 01:28:39.303,run_initial_20260725_085047_7fde
266,266,-1,212925,661,76,0,0.0035,425.85,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
267,267,4692,964437,10000,716,0,0.0111,1928.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
268,268,-1,607752,2200,214,0,0.004,1215.5,2019-11-19 01:05:12.680,run_initial_20260725_085047_7fde
269,269,-1,13647,183,27,0,0.0154,27.29,2019-11-17 08:35:51.827,run_initial_20260725_085047_7fde
270,270,-1,678707,5900,531,0,0.0095,1357.41,2019-11-18 23:39:19.397,run_initial_20260725_085047_7fde
271,271,-1,4786,11,0,0,0.0023,9.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
272,272,2633,3084593,16000,912,0,0.0055,6169.19,2019-11-19 06:55:39.853,run_initial_20260725_085047_7fde
273,273,10815,346488,1200,54,0,0.0036,692.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
274,274,1600,3737,86,2,0,0.0235,7.47,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
275,275,5823,146604,761,161,0,0.0063,293.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
276,276,7868,443505,7300,765,0,0.0182,887.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
277,277,4208,4178,287,5,0,0.0699,8.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
278,278,2661,742977,2700,178,0,0.0039,1485.95,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
279,279,-1,136669,1100,105,0,0.0088,273.34,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
280,280,7868,12289667,147000,2500,0,0.0122,24579.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
281,281,-1,164052,1700,190,0,0.0115,328.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
282,282,388,6259,84,8,0,0.0147,12.52,2019-11-18 07:50:58.757,run_initial_20260725_085047_7fde
283,283,13251,385596,871,46,0,0.0024,771.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
284,284,3938,770875,2800,281,0,0.004,1541.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
285,285,9738,2304834,7900,1100,57,0.0039,4609.67,2019-11-18 13:14:48.727,run_initial_20260725_085047_7fde
286,286,10264,836275,7400,414,0,0.0093,1672.55,2019-11-20 15:33:47.670,run_initial_20260725_085047_7fde
287,287,-1,205872,926,85,0,0.0049,411.74,2019-11-19 06:47:05.420,run_initial_20260725_085047_7fde
288,288,4962,4788,123,6,0,0.0269,9.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
289,289,3119,5719004,54000,9700,0,0.0111,11438.01,2019-11-18 08:47:25.683,run_initial_20260725_085047_7fde
290,290,1139,48239,191,40,0,0.0048,96.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
291,291,-1,67439,479,10,0,0.0073,134.88,2019-11-19 00:43:12.357,run_initial_20260725_085047_7fde
292,292,-1,94109,613,191,0,0.0085,188.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
293,293,9367,3409,62,2,0,0.0188,6.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
294,294,8235,3829223,127000,3800,0,0.0342,7658.45,2019-11-18 08:24:26.630,run_initial_20260725_085047_7fde
295,295,-1,317100,17000,192,0,0.0542,634.2,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
296,296,9272,547916,2100,407,0,0.0046,1095.83,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
297,297,10026,5479916,0,0,0,0.0,10959.83,2019-11-19 04:06:45.240,run_initial_20260725_085047_7fde
298,298,11409,6020,40,5,0,0.0075,12.04,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
299,299,13847,1028483,6000,320,0,0.0061,2056.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
300,300,5014,2809359,10000,1300,20,0.004,5618.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
301,301,9243,1118224,6500,391,0,0.0062,2236.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
302,302,9027,4843687,82000,1200,0,0.0172,9687.37,2019-11-20 08:59:01.070,run_initial_20260725_085047_7fde
303,303,11445,43524,502,11,0,0.0118,87.05,2019-11-14 01:27:02.657,run_initial_20260725_085047_7fde
304,304,4386,713666,37000,356,0,0.0523,1427.33,2019-11-17 07:38:50.630,run_initial_20260725_085047_7fde
305,305,-1,16235524,95000,16000,0,0.0068,32471.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
306,306,2020,1918020,8900,1500,7,0.0054,3836.04,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
307,307,4061,351089,14000,208,0,0.0405,702.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
308,308,-1,4873,127,2,0,0.0265,9.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
309,309,4350,29990,200,37,0,0.0079,59.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
310,310,-1,1975972,9600,2400,0,0.0061,3951.94,2019-11-19 08:03:51.707,run_initial_20260725_085047_7fde
311,311,-1,433266,3700,778,0,0.0103,866.53,2019-11-18 07:50:14.113,run_initial_20260725_085047_7fde
312,312,-1,103425,731,39,0,0.0074,206.85,2019-11-19 00:02:56.320,run_initial_20260725_085047_7fde
313,313,7834,246723,2200,193,0,0.0097,493.45,2019-11-18 06:37:16.747,run_initial_20260725_085047_7fde
314,314,553,6827,68,3,0,0.0104,13.65,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
315,315,9738,3605846,32000,1000,0,0.0092,7211.69,2019-11-18 06:58:04.453,run_initial_20260725_085047_7fde
316,316,13224,1233377,9600,710,0,0.0084,2466.75,2019-11-18 13:08:55.197,run_initial_20260725_085047_7fde
317,317,9080,3038602,7200,847,0,0.0026,6077.2,2019-11-20 15:15:13.290,run_initial_20260725_085047_7fde
318,318,-1,164347,989,29,0,0.0062,328.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
319,319,3016,5395,73,2,0,0.0139,10.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
320,320,3135,3460,7,0,0,0.002,6.92,2019-11-19 04:53:51.967,run_initial_20260725_085047_7fde
321,321,8839,59541,660,24,0,0.0115,119.08,2019-11-22 07:52:30.453,run_initial_20260725_085047_7fde
322,322,2695,97458,153,8,0,0.0017,194.92,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
323,323,2411,10520,41,3,0,0.0042,21.04,2019-11-17 07:34:28.957,run_initial_20260725_085047_7fde
324,324,12013,4270,61,6,0,0.0157,8.54,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
325,325,10374,10461,158,4,0,0.0155,20.92,2019-11-19 06:16:11.743,run_initial_20260725_085047_7fde
326,326,-1,41172,468,21,0,0.0119,82.34,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
327,327,12160,93278,747,28,0,0.0083,186.56,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
328,328,221,472866,10000,400,0,0.022,945.73,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
329,329,3558,316299,11000,526,0,0.0364,632.6,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
330,330,2205,274415540,1400000,296000,0,0.0062,548831.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
331,331,884,588344,4600,175,0,0.0081,1176.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
332,332,6801,2418696,5500,400,0,0.0024,4837.39,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
333,333,-1,585609,1000,387,0,0.0024,1171.22,2019-11-18 23:36:17.960,run_initial_20260725_085047_7fde
334,334,245,564745,1200,197,0,0.0025,1129.49,2019-11-20 15:04:31.593,run_initial_20260725_085047_7fde
335,335,450,428162,13000,304,0,0.0311,856.32,2019-11-18 07:03:26.067,run_initial_20260725_085047_7fde
336,336,-1,420730,1100,132,0,0.0029,841.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
337,337,13410,332212,7400,439,0,0.0236,664.42,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
338,338,8035,955206,4500,884,0,0.0056,1910.41,2019-11-18 07:52:09.970,run_initial_20260725_085047_7fde
339,339,-1,517606,10000,268,0,0.0198,1035.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
340,340,4508,250449,726,84,0,0.0032,500.9,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
341,341,2035,159812,1800,107,0,0.0119,319.62,2019-11-18 06:34:34.273,run_initial_20260725_085047_7fde
342,342,6183,45188,626,49,0,0.0149,90.38,2019-11-14 04:15:19.280,run_initial_20260725_085047_7fde
343,343,-1,17675,75,50,0,0.0071,35.35,2019-11-14 00:44:23.633,run_initial_20260725_085047_7fde
344,344,3650,946573,16000,1000,0,0.018,1893.15,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
345,345,4844,31275,416,12,0,0.0137,62.55,2019-11-20 13:09:33.210,run_initial_20260725_085047_7fde
346,346,4061,26713109,199000,37000,0,0.0088,53426.22,2019-11-18 06:59:48.573,run_initial_20260725_085047_7fde
347,347,9575,430079,1900,57,0,0.0046,860.16,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
348,348,11554,1198049,14000,1300,0,0.0128,2396.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
349,349,-1,166548,743,144,0,0.0053,333.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
350,350,-1,809890,6900,866,0,0.0096,1619.78,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
351,351,-1,137,5,0,0,0.0365,0.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
352,352,13202,151,2,0,0,0.0132,0.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
353,353,-1,1360776,2600,725,0,0.0024,2721.55,2019-11-20 13:54:15.727,run_initial_20260725_085047_7fde
354,354,-1,9479,174,14,0,0.0198,18.96,2019-11-19 06:57:29.723,run_initial_20260725_085047_7fde
355,355,-1,4429,49,10,0,0.0133,8.86,2019-11-13 22:55:42.127,run_initial_20260725_085047_7fde
356,356,3197,2762868,21000,1300,0,0.0081,5525.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
357,357,916,21317,68,16,0,0.0039,42.63,2019-11-19 00:45:25.310,run_initial_20260725_085047_7fde
358,358,5097,14087,843,24,0,0.0615,28.17,2019-11-18 08:31:46.147,run_initial_20260725_085047_7fde
359,359,1966,223200,1100,75,0,0.0053,446.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
360,360,-1,1550,13,0,0,0.0084,3.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
361,361,8422,263409,5000,201,0,0.0197,526.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
362,362,-1,926858,14000,875,0,0.016,1853.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
363,363,2681,218922,1300,78,0,0.0063,437.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
364,364,5735,1405,122,2,0,0.0883,2.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
365,365,1955,106039,594,25,0,0.0058,212.08,2019-11-21 18:51:59.980,run_initial_20260725_085047_7fde
366,366,2452,177601,0,0,0,0.0,355.2,2019-11-19 04:20:23.900,run_initial_20260725_085047_7fde
367,367,2205,451118,6700,981,0,0.017,902.24,2019-11-19 04:19:43.857,run_initial_20260725_085047_7fde
368,368,13832,1523,72,2,0,0.0486,3.05,2019-11-14 00:49:11.887,run_initial_20260725_085047_7fde
369,369,-1,2903853,8600,952,0,0.0033,5807.71,2019-11-18 10:04:52.460,run_initial_20260725_085047_7fde
370,370,5314,684542,1500,99,0,0.0023,1369.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
371,371,-1,512,10,2,0,0.0234,1.02,2019-11-14 01:40:17.537,run_initial_20260725_085047_7fde
372,372,7870,2011133,9300,368,0,0.0048,4022.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
373,373,505,1462584,20000,1500,0,0.0147,2925.17,2019-11-21 17:05:19.703,run_initial_20260725_085047_7fde
374,374,-1,31073,811,6,0,0.0263,62.15,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
375,375,11604,150042,6300,123,0,0.0428,300.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
376,376,9141,1832123,38000,756,0,0.0212,3664.25,2019-11-20 08:03:44.947,run_initial_20260725_085047_7fde
377,377,-1,284017,284,30,0,0.0011,568.03,2019-11-19 05:06:16.387,run_initial_20260725_085047_7fde
378,378,-1,2919,24,3,0,0.0092,5.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
379,379,-1,95000,2900,173,0,0.0323,190.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
380,380,11746,481272,8400,341,49,0.0183,962.54,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
381,381,-1,7988,68,48,0,0.0145,15.98,2019-11-14 01:08:28.360,run_initial_20260725_085047_7fde
382,382,-1,307199,1000,194,0,0.0039,614.4,2019-11-20 14:07:08.250,run_initial_20260725_085047_7fde
383,383,10066,838024,23000,2000,0,0.0298,1676.05,2019-11-14 00:23:07.353,run_initial_20260725_085047_7fde
384,384,-1,8742,278,39,0,0.0363,17.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
385,385,-1,122427,2800,174,0,0.0243,244.85,2019-11-19 01:50:56.883,run_initial_20260725_085047_7fde
386,386,205,75723180,447000,18000,0,0.0061,151446.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
387,387,11492,3511252,13000,1000,0,0.004,7022.5,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
388,388,2279,247446,2800,336,0,0.0127,494.89,2019-11-20 14:04:31.677,run_initial_20260725_085047_7fde
389,389,-1,363,4,0,0,0.011,0.73,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
390,390,265,23734,56,12,0,0.0029,47.47,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
391,391,13164,484,9,0,0,0.0186,0.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
392,392,6404,659,27,7,0,0.0516,1.32,2019-11-13 10:58:06.563,run_initial_20260725_085047_7fde
393,393,882,9419,400,21,0,0.0447,18.84,2019-11-19 04:16:45.120,run_initial_20260725_085047_7fde
394,394,8112,1048491,11000,938,0,0.0114,2096.98,2019-11-18 06:36:36.770,run_initial_20260725_085047_7fde
395,395,9964,177717,5700,265,0,0.0336,355.43,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
396,396,-1,161723,567,80,0,0.004,323.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
397,397,-1,319065,793,34,0,0.0026,638.13,2019-11-18 23:44:03.583,run_initial_20260725_085047_7fde
398,398,10158,44779,185,16,0,0.0045,89.56,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
399,399,-1,11684338,81000,3900,0,0.0073,23368.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
400,400,4236,662049,4900,286,0,0.0078,1324.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
401,401,13042,380375,1100,120,0,0.0032,760.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
402,402,11258,61424,223,154,0,0.0061,122.85,2019-11-14 00:25:30.603,run_initial_20260725_085047_7fde
403,403,2502,547634,2900,104,0,0.0055,1095.27,2019-11-18 23:21:20.913,run_initial_20260725_085047_7fde
404,404,9904,53715,4200,148,0,0.0809,107.43,2019-11-20 13:09:03.087,run_initial_20260725_085047_7fde
405,405,5451,121145,3100,255,0,0.0277,242.29,2019-11-19 06:41:52.340,run_initial_20260725_085047_7fde
406,406,-1,1387581,10000,942,0,0.0079,2775.16,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
407,407,4683,19319,91,14,0,0.0054,38.64,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
408,408,170,26412,761,16,1,0.0295,52.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
409,409,-1,964708,3800,241,0,0.0042,1929.42,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
410,410,13266,26066,74,14,0,0.0034,52.13,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
411,411,-1,60355,0,0,0,0.0,120.71,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
412,412,9109,5539896,19000,1700,0,0.0037,11079.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
413,413,-1,1251,25,2,0,0.0216,2.5,2019-11-18 23:45:23.103,run_initial_20260725_085047_7fde
414,414,-1,6350236,28000,7700,0,0.0056,12700.47,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
415,415,3195,183088,2300,73,0,0.013,366.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
416,416,2246,74465,346,6,0,0.0047,148.93,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
417,417,2898,1862,2,0,0,0.0011,3.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
418,418,10032,833567,0,0,0,0.0,1667.13,2019-11-18 06:09:30.040,run_initial_20260725_085047_7fde
419,419,-1,98953,699,31,0,0.0074,197.91,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
420,420,1030,580862,1800,109,0,0.0033,1161.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
421,421,-1,440588,7500,507,0,0.0182,881.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
422,422,8748,1663653,19000,1300,0,0.0122,3327.31,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
423,423,2661,5834,41,3,0,0.0075,11.67,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
424,424,5887,440148,5700,290,0,0.0136,880.3,2019-11-18 23:35:50.303,run_initial_20260725_085047_7fde
425,425,3811,1381571,49000,494,0,0.0358,2763.14,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
426,426,9128,3671918,46000,2900,0,0.0133,7343.84,2019-11-18 07:05:37.840,run_initial_20260725_085047_7fde
427,427,12803,654036,4500,365,0,0.0074,1308.07,2019-11-20 15:10:33.810,run_initial_20260725_085047_7fde
428,428,-1,78211,1000,109,0,0.0142,156.42,2019-11-18 07:01:09.277,run_initial_20260725_085047_7fde
429,429,202,18633,211,15,0,0.0121,37.27,2019-11-19 01:57:35.417,run_initial_20260725_085047_7fde
430,430,-1,1143199,5600,220,0,0.0051,2286.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
431,431,11147,12519,44,11,0,0.0044,25.04,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
432,432,379,249597,644,215,0,0.0034,499.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
433,433,-1,3346977,13000,1200,0,0.0042,6693.95,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
434,434,4105,153507,984,71,0,0.0069,307.01,2019-11-19 02:37:32.767,run_initial_20260725_085047_7fde
435,435,-1,2980449,3300,1100,0,0.0015,5960.9,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
436,436,-1,898846,7100,436,0,0.0084,1797.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
437,437,1648,869421,15000,371,0,0.0177,1738.84,2019-11-18 10:55:35.130,run_initial_20260725_085047_7fde
438,438,-1,595719,5700,522,0,0.0104,1191.44,2019-11-20 13:59:46.990,run_initial_20260725_085047_7fde
439,439,9027,18044047,216000,13000,0,0.0127,36088.09,2019-11-19 03:35:07.937,run_initial_20260725_085047_7fde
440,440,516,11042,51,5,0,0.0051,22.08,2019-11-19 05:08:29.020,run_initial_20260725_085047_7fde
441,441,-1,593877,3300,164,0,0.0058,1187.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
442,442,-1,83230,255,56,0,0.0037,166.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
443,443,8158,509904,929,122,0,0.0021,1019.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
444,444,-1,738,10,0,0,0.0136,1.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
445,445,6919,65795,349,36,0,0.0059,131.59,2019-11-21 19:17:23.173,run_initial_20260725_085047_7fde
446,446,7995,271685,2100,346,0,0.009,543.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
447,447,3991,1888,12,3,0,0.0079,3.78,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
448,448,2205,8629308,89000,8100,0,0.0113,17258.62,2019-11-19 04:05:56.143,run_initial_20260725_085047_7fde
449,449,-1,860544,1800,435,0,0.0026,1721.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
450,450,-1,311933,2900,189,0,0.0099,623.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
451,451,10809,326848,397,84,0,0.0015,653.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
